,review,assessment
294,"Купили дочери игру в 4года . Сейчас ей 7, до сих пор собираем всю серию данных мемополий. Игры интересные, поучительные. Нравится старшей, теперь и младшую  (3 года) учит в них играть. Да и сама я с удовольствием играю) Например, мемополия про космос открыла для много интересных фактов!, ",True
295,"веселая игра для всей семьи, ",True
296,"Ребёнок доволен , ",True
297,"Интересная, развивающая игра. Играем всей семьёй. Детям 5 и 11. Младшая играет по простым правилам, открывает сразу все свои карточки. А мы все остальные по обычным правилам, карточки открываем по очереди. Понравились сами правила, оформление, качество, ни каких кубиков, только фишка и карточки. Все детали для игры лежат в коробке на своем месте, не кучей, что доставляет большое удовольствие детям складывать каждую фишку, карточки в свою ячейку., ",True
298,"Игра веселая, лёгкая, для компании, не надо долго запоминать правила. Понравилась. Исполнение хорошее., ",True
299,"Огромное спасибо создателям игры. Все досочки прекрасно оттесаны, ровные, гладкие, приятно держать в руках. Чистые цвета, глянцевые поверхности. Детали хорошо ложатся и двигаются. Родителям очень советую ознакомиться как играть, например на видео у В. Паевской. Важно уметь правильно давать игрушку, чтоб ребёнку по своему возрасту было по силам и не расстраивался, складывать от простого к сложному.Это первый уровень игры. Игра пригодится надолго. Советую., ",True
300,"Ребенок оценил игру уже в 1г.  Пластик очень плотный; крупные, яркие картинки; отлично развивает моторику.  Берите , не пожалеете ), ",True
301,"Игра зашла на УРА!!! с первого раза (когда ещё и правила толком не запомнили). Интересно, весело, непредсказуемо для всех возрастов. Привлекательна игра и тем, что раунд не затягивается, что хорошо, когда в доме есть непоседы вроде моей дочи  - ещё и поэтому она с радостью играет. Отдельное спасибо за то, что пакетик не одноразовый, и в нем удобно хранить карты и кубик. Советую однозначно., ",True
302,"Хороший набор,  много пластика , ",True
303,"Играем с сыном 9 лет. Игра интересная, долгая. Правила понятные, но нужно внимательно читать., ",True
304,"Очень интересная игра для ребенка. Увлекает. Можно играть не по заданиям, а как в ролевую игру. В комплекте книжка со сказкой Красная шапочка без текста - ребёнок сам по рисункам рассказывает сказку. Игра будет интересна детям 3-5 лет, хотя и наши старшие дети 7 и 9 лет тоже играют с интересом. , ",True
305,"Ребёнок берёт в школу играть на перемене. Нет обозначения для ""дамок"" в шашках, не удобно, когда шашку переворачиваешь - она чёрная, если ""дамки"" есть у обоих игроков, то вообще уже не понятно где чья. Можно взять например более мелкие шашки - которые предназначены для нард. Но не понятно, что мешало продумать ситуацию с ""замками"", поставили бы просто точки разных цветов на обратной стороне шашки. , ",True
306,"Отличная игра. Все детальки выполнены аккуратно, хорошо обработаны, яркие. 
Ребёнок играет в удовольствие, ",True
307,"Пока не играли, оставили на подарок. Но коробка добротная. Купили тк начитались отзывов и инете, ",True
308,"Игра из детства, ",True
309,"Игра понравилась детям)) и 7-летнему, и 2-летнему., ",True
310,"Это просто пазл. Пазл с планетами хорошего качества. Никакая это не головоломка. В пазл вставляются планеты. Планеты деревянные. Солнце светится. Нужна батарейка (в комплект не взодит). В описании указано , что входит Постер с фактами… это нарисованные планеты рядом с которыми написаны цифры (см фото). догадайтесь сами что это значит ))) 
Цена завышена и очень сильно. 
Написала отзыв,  чтобы покупателю было понятно , что он получит за 3500 р. ))), ",True
311,"Классная игра .Рекомендую. Всё как в описании. , ",True
312,"Отличная игра, крупные детали, объемные фигуры, автобус, палатки, я взрослый человек сама хочу в нее играть.  Несколько уровней сложности. Как тетрис, две детали ставятся по заданию, остальные надо расположить так что бы все встало на свои места. , ",True
313,"Купил два уровня- 1 и 3. Сын из смешал;) теперь интересно нам обоим!, ",True
314,"Обалденная игра! Купили ребёнку ещё в 3.5 года ))) и привила лёгкие и увлекательные ))) проблема волчка есть , но муж прикрепил эту крутилку на спинер и вообще огонь ?, ",True
315,"Интересная игра на память и внимание. Подойдёт детям от 3х лет и взрослые играют с удовольствием. Затягивает. Имеет звуковое сопровождение. Цель повторить кнопку цвета и количество нажатий этого цвета. Начинается с одного цвета,а потом добавляются все с разным количеством нажатии., ",True
316,"Вообще нет однозначных ассоциаций с временами года! Некоторые картинки просто чушь!  Если все перемешать, то даже взрослый человек с трудом разберется что к чему, ",False
317,"Купили игру дочке на ДР. Оказалось, она давно такую хотела, а я случайно увидела ее на сайте и сразу захотела купить. Играли всей семьей, я давно ТАК не смеялась, аж до слез, так что потом болел живот) очень веселая и смешная игра! на карточках написаны смешные или иногда несвязные по смыслу фразы, чтобы было сложнее угадать, что говорит игрок. На мой взгляд, игра и прикольная и развивающая, т.к. дети узнают новые слова (из карточек) и тренируются слушать и слышать, понимать. Мы играли взрослые против детей, но лучше играть в смешанных командах, т.к. взрослые больше знают в силу возраста и угадывают гораздо чаще, а детской команде не все слова понятны и они проигрывают. Рекомендую всем! Уже всем знакомым посоветовала приобрести игру. Брала со скидками и бонусами, поэтому вышло меньше 1тр, а по обычной цене  - дорого. Насадки вполне удобные., ",True
318,"Отлично. Хороша игрушка. Сыну понравилась. Сделана качественно, оригинал., ",True
319,"Игра супер. Интересно ребёнку 8 лет и взрослому. Спасибо. , ",True
320,"Игра интересная, но всё крепится как кубики просто ставится друг на друга. Если ребёнок есть ещё маленький его придётся на время игр удалять из зоны игры. Любое движение и всё падает.  Детали качественные прекрасно обработаны. Лучше брать несколько наборов так можно делать разные варианты. Из одного скоро наскучивает.  Нужна ровная не шатающаяся поверхность,  шариков достаточно, чтоб и по терять и осталось.  Больше интересно папам и мама строить, а детям шарики бросать  для семейного единения отличная игра. Только папа расстраивается, что всё падает всё время))) предложил сразу посадить на клей момент. , ",True
321,"Классная игра, ",True
322,"Клааасс! Сегодня распаковали, уже два раза сыграли всей семьёй и еще не надоело. Игра несложная, но нужно подумать прежде, чем сделать ход, шестилетка тоже справляется. Рекомендую!, ",True
323,"Деньги выброшены на ветер. Вскрыли прозрачную плёнку, в которую упакована игра и три доски просто рассыпались в руках. Они просто нереально хрупкие. Хотела купить у другого производителя, но взяла этот подороже, в итоге всё в мусорку. Я такого ещё не встречала. Позорище просто. Также покупали пазлы этого производителя, коробка от них тоже отваливается мелкими кусками. Что за материал такой непонятно ХДФ. , ",False
324,"Яркие хорошие магниты. Ребенок 2х лет играется, ",True
325,"Игра интересная,  фигурки металлические маленькие, ",True
326,"Ещё в старой упаковке, но уже от СпинМастер с новым логотипом. До такого был без маркировки СпинМастер в другой коробке и другим лого (кубик в центре, а не просто надпись Рубикс) с подставкой уже без наклеек - в остальном крутится и выглядит так же как он. А вот до того ещё был вариант с наклейками - очень не очень для лицензионного кубика - и скрипел и наклейки загибались. У этого же артикул 6062938 - подставка треугольная пластиковая есть в комплекте. В новых коробках от СпинМастер, где кубик плотно облегает пластиком по граням - новый вариант от СпинМастер... вроде завод сменился или просто переработали механизм и дизайн - внутри есть скошенные кубики, а сами тайлы цветные чуть меньше размером т.е. черного пластика вокруг больше. Ну и нет подставки - внизу в картоне просто пусто. Так что кому нужен более классический кубик с подставкой, то берите именно 6062938 пока имеется везде в продаже пусть он чуть и дороже - скоро не будет., ",True
327,"Игра на один раз, ",True
328,"Сама по себе игра скучная. Особой идеи в игре нет, логику, стратегию применять так же не надо. Своих денег не стоит. Купили на НГ, поиграли 1 раз, никто 2 раз играть не захотел. В своей линейке самая дорогая, но наверное самая бестолковая.Большая коробка,на дне которой лежит поле, 4 фломастера, 4 фигурки из картона и 4 картинки для обвода способностей. Полное разочарование ( вообще не советую к покупке... , ",False
329,"Классная 3д ручка 
Купили сыну на нрвый год . Рисуем второй день не переставая . Все дети в семье от 6 до 14 лет рисуют весь день . Работает отлично !!! 
Даже мы сами взрослые не можем оторваться 😂
Ручка классная , стоит своих денег. 
Качество -супер !, ",True
330,"Интересная игра, увлекательная и понятная. Играют все от мала до велика, ",True
331,"Интересная игра. Ребёнок 5 лет то и дело просит в неё играть, ",True
332,"Нашей семье понравилось, играем от мала до велика, очень увлекательное занятие. , ",True
333,"Качество ужасное 1 поменяли. Так вторая сломалась так же. Решила не трепать нервы. Забыли эту затею. У детей уже интерес пропал. , ",True
334,"Классный пазл! Учим буквы и цвета. Удобно хранить в рамке, позанимались, сложили пазл и на полку. Спасибо за игрушку!, ",True
335,"Очень необычная азбука. 10 цветных кубиков с буквами  и 24 карточки. Можно составлять слова от самых простых из 3 букв до более сложных. С обеих сторон карточек есть изображения. С одной стороны написано слово, что упрощает выполнение задания, а с другой нет и ребёнок сам должен сообразить как правильно пишется слово. Мои малыши тоже с интересом играют т.к. на карточках слова составлены из  самими кубиков, которые окрашены в определённый цвет и они по цветовосприятию ставят в верной последовательности кубики, а букву уже выбираем вместе. Благодарность производителю. Это не единственная игрушка, которую мы приобрели для домашних занятий и, надеюсь, не последняя), ",True
336,"Ужас. Мало того, что они оказались все одного цвета-синего, (упакованы ьыли в инд.черный пакет каждая-пока не вскрыли на НГ-не увидели(((),хотя заявлены 4 разных, но это не самое плохое. Хуже всего то, что это никак ни 3d ручки.... какая-то жидкая субстанция выдавливается еле-еле, которую надо светом отвердить.... Покупала на подарок сыну на НГ.... разочарованию общему нашему нет предела(((. Покупала по скидке за почти 800р... не стоят и 200р., ",False
337,"Покупали на НГ детям 7 и 4 года, очень понравилась, для любого возраста супер. Два режима игры однозначно рекомендую, ",True
338,"Игра на внимание и логику, так как учит продумывать ходы. Купили игру 5-летним племянницам, но и нас взрослых увлекла. Игра будет интересна и для детей более старшего возраста. Удобные для детской руки небольшие квадратные карточки. Яркие, не тонкие. Изображение персонажей как в мультике. Если ребёнок ещё и фанат ""Холодного сердца"", то будет в большом в восторге. Купили со скидкой за 275 руб., ",True
339,"Елена извините но вы просто не то и не для того купили . это как с микроскопом по магазином ходить для того чтобы состав читать. Вам лупа нужна . ну то есть вы купили игру которая характерезуется как лёгкий варгейминн с 10 лет при поддержке родителей ну тоесть для пионеров которые уже сами в теме часто собирают уже первые модели и интересуются техникой то есть это своего рода шахматы с отсылкой на историчность . А вам нужно было машинок купить или  что-то типа за рулём или морской бой . потому и возникла проблема с спростыми правилами которые мои освоили за 2 дня так что научили меня подлавливать на незнании моментов. Отсюда и хрупкость пластика у которого задачи быть игрушкой в песочнице нет а есть задача максимально передать детализацию техники и позволять окрашивать модели. Потому выбран пластик не АБС или полителен а полистерол который для обозначенных задачь подходит., ",True
340,"Дарил дочке на ДР. Куклы любит, у нас целая коллекция дома. Сели играть, сначала думал, что ходилка. Оказалось не глупая игра. Нужно ходить по полю и выкладывать разных барби  вокруг поля. Если остановился возле барби - получаешь всякие плюшки. У кого больше плюшек в конце игры - побеждает. Даже мне оказалось интересно, целую экономику выстроил))), ",True
341,"Только самые позитивные эмоции. Бочонки деревянные, зазубрин нет. Прокрашены хорошо. Картон для карточек плотный. Порадовао мешочее!!! Из плотной ткани и с завязками -утяжками. Даже в наборе ларец мешок хужк и завязан концелярской резинкой. Берите без сомнений, ",True
342,"Идея отличная. Что-то подобное было и в моем детстве. Единственное качество какое-то одноразовое.хлипкая конструкция. А так очень интересно... Сломалась моментально, ",False
343,"Сыну очень понравился! , ",True
344,"Классная игра на логику, кажется, всё так просто, но пораскинуть мозгами придётся, советую приобрести, не заскучаете ни вы, ни ребенок, ",True
345,"Хоккей хороший, быстро собирается и разбирается. Удобно хранить в коробке. В наборе игровой стол, шайба, 2 толкателя, 10 карточек. Все в порядке. Покупкой довольны., ",True
346,"Отличная занимательная игра!, ",True
347,"Хорошая развивающая игра по аналогии с лото. Но т.к. сделана не в нашей стране есть предметы, которые у нас особо не встретишь (газетный киоск, и т.п.), ",True
348,"Отличная игра для тренировки памяти, ",True
349,"Залипаем всей семьей), ",True
350,"Создала нам новогоднее настроение в праздники. Ребенок просил играть каждый день., ",True
351,"Кто любит Марио оценит такую настольную игру) играем вдвоем, игра увлекательная, немного шумная)) но рекомендую!, ",True
352,"Игрушка как в старые добрые времена. Дочке зашла, играла несколько дней , ",True
353,"Отличная игра, множество вариаций, с дочкой 5ти лет играем очень развивательно. Монетки классные как настоящие. Очень  интересная задумка мобильной игры в коробочке. Можно брать с собой ), ",True
354,"Хочу дополнить предыдущий свой отзыв фотографией 😊, ",True
355,"Вышла вторая редакция игры. С дополнением, усложняющим финальную битву, играть поинтереснее. Фишка ""ловушка"" даёт монстрику 2 очка. Тогда за 1 круг бросания кубиков можно и не победить. Соответственно, сбрасывая монстру фишки, надо прикидывать, стоит ли сбагривать ему всё ловушки. Появляется интрига и дополнительный расчёт во время игры.., ",True
356,"Хорошая игра из разряда кинь-двинь. Сын в 4 года прекрасно разобрался с правилами и составляет папе с мамой конкуренцию - благо, тут победа зависит от удачи))), ",True
357,"Игра небольшая по габаритам. Поле, куда вставляется буква, с бортиками. То есть, буква не съедет. Очень удобная, правила описаны в доступном  формате, ",True
358,"Купили со скидкой за 329 руб, ",True
359,"Расстройство за потраченные деньги в пустую( вот и все впечатления. Не рукомендую. Даже как ограничение 5+ ребёнку будет неинтересно. Описания нет на сайте полного и понятного. Картон хлипкий, тонкий. Магнит так это вообще смех! Хотя, стоит отдать должное, сами рисунки красивые и яркие. Но, не тратьте деньги!!! Красная цена 50 р, ",False
360,"Игра понравилась. Своих денег со скидкой стоит. Немного не понравилась крышка, которую обязательно нужно придерживать или полностью раскладывать. Рисунки могли бы быть и симпатичнее, более реалистичные что ли.., ",True
361,"Ерунда полная! Половина больших бакуганов не трансформируется, карточки не совпадают с героями, маленькие только руками надо раскрывать, внутри на фото они лежат в плотном мягком наполнителе, а на самом деле в тонюсеньком пластике, который рассыпается на маленькие кусочки. Подарили ребёнку, он обрадовался когда увидел, но когда открыли пришло разочарование. Не рекомендую. , ",False
362,"Понравилась, вопросов много, ребенку нравится крутить барабан и выбирать вопрос. При всех недостатках игра понравилась, рекомендую юным познавателям., ",True
363,"Играем с дочкой вдвоем. Я почему-то всегда банкрот 😁, ",True
364,"Супер игра! Играем с дочкой, ей 6 лет. Вся семья любит этот мультик и игра тоже интересная и классная, рекомендую!, ",True
365,"Офигенная игра. Для 4,5 лет не понятно немного, от 6 лет, думаю, отлично. Вся игра из хорошего пластика, фишки крупные.  Купила всего за 99 руб., ",True
366,"Интересная игра для малышей.  Можно выучить цвета и научиться считать, ",True
367,"В целом впечатления положительные, освоить правила, с играть пробную партию и в путь;))) если вы ещё не играли в игры с механикой скрытых перемещений и один против всех, то однозначно стоит попробовать!, ",True
368,"Отличное лото, брали ребенку в подарок на Новый год. Единсвенное, что расстроило нас - это то, что в нашем наборе отсутсвовала фигурка мотоцикла, а вместо нее была продублировала фигурка машины. Неприятно, ",True
369,"Ручка очень быстро греется, ",True
370,"Такая азбука, была у нашей старшей девочки, поэтому когда увидела по очень хорошей цене сразу купила-младшей 5 лет, занимается с большим интересом. Дерево обработано хорошо, гладкое, без зазубрин и нет никакого запаха. Азбукой довольны и всем соетуем. , ",True
371,"Ребенку 3 года, лото понравилось, ",True
372,"Дарили на новый год, ребенку 2 года. Играет с фигурками ролями, собирает сам пазл динозавров. Очень удобное хранение, магниты плотные, ",True
373,"Занимательная игра) ребенку понравилась., ",True
374,"Хорошая. Картинки реалистичные, как на коробке, размером с игральные карты. Можно и для малышей 1+ использовать., ",True
375,"Игра очень нравится моему сыну. Начали играть в 2.1 с первого уровня, сейчас сыну  3.3 года играем карточками 4 уровня. Так же прошлой зимой и сейчас в ходу ""я леплю снеговичка"" из этой серии. Но, она сложнее поэтому снеговичков рекомендую всё же с 3х, ",True
376,"Неплохая игра, но детям 6 и 10 лет быстро наскучила. Хотя в отзывах писали, ято занимательно и для взрослых. Было интересно только собрать фигуры назад в деревянный поддон. Не с 1-го раза получилось. Купила за 225 за вычетом бонусов, промо-кодов и акций, ",True
377,"Очень приятное после, яркое, сплошные вкусности! Играть одно удовольствие, ",True
378,"Играем с 4 лет. Правила простые., ",True
379,"Отличная игра, муж и сын в восторге, играют чуть ли не каждый день, ",True
380,"Малышке, 2 года очень понравился зайчик ) играет с удовольствием) фигуры изготовлены качественно ), ",True
381,"Качественные буквы, хорошая печать.Но выполнить задание на одной карточке ребёнок не может, не хватает букв.Жалко, что нельзя прикрепить фото.Например карточка, на которой три слова:ШАРЩУКАЮЛАнужно три буквы А, а она одна., ",True
382,"неровные пазлы, не держатся совсем друг за друга, ",False
383,"Купили ребенку 4 года, девочке. Она в восторге, это такой легкий аналог аэрохоккея. А мы любим аэрохоккей. Главное играть там, где мячики при вылете за зону игры не закатятся далеко=) Возим с собой в деревню, игра небольшая, удобно брать с собой., ",True
384,"От 3 до 5 лет отлично подойдет, ребенку очень понравилось, играем почти каждый вечер. Ввиду того, что загадки уже успел выучить наизусть, распечатаем сами новые загадки. Оптимальное количество ходов (не мало, ни много), правила доступные. Рекомендую!, ",True
385,"С 1 раза ничего не поняли😄
Сначала нужно прочитать значения карт,а потом все становится понятно)
С ребенком 5 лет и с бабушкой играем,сначала подсказывали ребенку,потом он сам начал нас обыгрывать))Игра интересная, рекомендую!, ",True
386,"Игра работает, это главное. Игре времён СССР значительно проигрывает. Сверху закрыта прозрачным пластиком. С одной стороны это плюс, т.к. шар к не выскакивает и не теряется. С другой- неудобно перемещать шарик для каждого нового выстрела. Звуковой эффект ненавязчивый, но звук производится не при контакте шарика с кнопками, а просто при нажатии нижних лопастей. , ",True
387,"Девочке 1,8 очень понравилось!, ",True
388,"13 летний подросток вторую неделю гадает с друзьями 😂🙏👍👍👍👍, ",True
389,"Думаю на праздники зайдёт, вроде интересная, ",True
390,"Проходили всей семьей (4 человека), интересно детям и взрослым! Отличный квест, ",True
391,"Отличные карточки , купила по рекомендации известного нейропсихолога , карточки все с отверстиями , нужно читать задание и выполнять с малышом , например есть карточка гномика и отверстие куда надо вставить вату ( имитация бороды) есть карточки где открыты ротики у животных ( надо покормить) и тд , но перед этим нужно изучить все карточки и подготовить экспонаты ( вата , конфетки , цветная бумага , бусы, игрушки маленькие  , даже есть мука , семечки , шишка и тд , достаточно интересно , но нужно все подготовить , да там есть карточки , где нужно просто вставить в пальчик в отверстие например изобразить ушки зайчика, но большенство карточек те , где нужен предмет с помощью чего надо выполнить задание .Качество карточек на высоте , яркие прочные ., ",True
392,"Многофункциональность - это ""конёк"" фабрики ""Алатойс"") Детей можно занять на длительное время.  Расскажу в какие игры можно играть: 1. «Знакомимся с буквами»Цель: закрепление в памяти образа и названия букв, развитие зрительного внимания, мелкой моторики; 2.«Сложи слово» цель: учить составлять и читать слова, развивать зрительное внимание, мелкую моторику; 3.«Прочитай слово» цель: тренировка навыка чтения, развитие зрительного внимания, памяти; 4.	«Исправь ошибку» Цель: развитие зрительного внимания, мышления, тренировка мелкой моторики (ребёнок выкладывает слово, закрывает глаза, а Вы меняете 1 или несколько букв после чего ребёнок должен найти ошибку и исправить); 5. «Знакомимся с цифрами» цель: закрепление в памяти образа и названия цифр, развитие зрительного внимания, мелкой моторики; 6. «Учимся считать» цель: тренировать навык прямого и обратного счёта, развитие зрительного внимания, мелкой моторики; 7. «Сначала-потом», ""Перед-после""Цель: развитие слуховой памяти, закрепление названий цифр и букв, тренировка мелкой моторики; 8. «Чего не стало?» (продолжение игры «Сначала-потом») цель: развитие зрительной памяти, закрепление названий цифр и букв; 9. «Решаем примеры» цель: учить решать примеры, развивать зрительное внимание и мелкую моторику., ",True
393,"Подходит и для подарка (большая красивая коробка), и для себя. В наборе есть все, что нужно для игры в Мафию, карточки, маски (плотные и непрозрачные, никто не сможет подглядывать), правила. Цена чуть высоковата, но, думаю, это из-за масок. взяла и не пожалела!, ",True
394,"Ужасное качество фишек , древесина (загатовка ) из такого дешёвого материала , что аж сыпятся сами цифры. А самое обидно что не хватало фишки под номер 8, ",False
395,"Хороший набор, понравился, пазлы 3-х размеров, домино, лото. Плюс машинки хот вилс, отличный вариант презента для мальчиков., ",True
396,"Покупали шар головоломку, намного интереснее и всю дистанцию видноВ квадрате же не видно куда катить шар , шар мелкий, его плохо видно Кто думает о покупке такого куба, подумайте насчёт шара , он в тысячу раз удобнее Была бы возможность , вернула бы сразу в магазин этот куб ?, ",False
397,"Купила по акции за 260 руб. Она боьшая, надежная, дети уже пол года играют вдовем и со взрослыми. Очень интересная- нужно думать и регулироать свои удары- для малышей хорошая развивашка. Интересная идея, а на предыдущий отзыв- Пингвин отличный за эти деньги! LF- переверните вверх ногами, чтобы опять собрать поле. Поручите этодетям- и они заняты на 10 минут :), ",True
398,"Очень классная игра. Дочке 5 лет , играем всей семьей. Если на какие то вопросы не знает ответы, запоминает!, ",True
399,"Игра хорошая , но лично ддя меня бледные картинки и ,,взрослые,, сюжеты на свинтусах (напоминание о рабочих буднях) не дают получить эмоцию радости.
Например в УНО играем- там очень яркие карточки, цвета, а здесь нет. Сыграли пару раз и потянуло на УНО, которое бодрит., ",True
400,"Карточки выполнены из толстого картона, яркая красивая печать, милые рисунки.  Простые правила, спокойная и красочная настольная игра для всей семьи, которая поможет развить внимание к деталям и память. Игра от 3 человек, на два игрока я считаю она бессмысленна. Игра для пользы на слуховое внимание. Нам понравилась игра., ",True
401,"Ребенок восторге, ",True
402,"Хороший набор но надо уметь рисовать , ",True
403,"Игрушка-бомба! Яркая, красочная, зверята смешные! Задумка сама нетривиальная. Она и как сортер, и на ловкость, и на изучение зверят. Очень понравилась. Ребёнок с восторгом кричал - папайся!! ))), ",True
404,"Покупала по рекомендации, что именно у этого производителя качественно сделано. В итоге разочарована! Не все детали хорошо прокрашены, а штырьки сверху вообще плохо сделаны (неровная поверхность, легко подцепить занозу!). Такое ощущение, что для рекламы производитель присылает идеальные образцы, а не те, что в продаже. Уже второй раз разочаровывает качество этого производителя, ",True
405,"Давно хотела приобрести сыну. Удалось купить по приятной цене. За полную стоимость конечно дорого и не стоят того, ",True
406,"Инструкция не понятная. Идея хорошая, а исполнение хромает, ",False
407,"Все устроило., ",True
408,"Ребёнок и папа счастливы. Теперь проводят турниры по хоккею. 
Сбылась папина детская мечта))) 
Хорошо развивает мелкую моторику, пространственное мышление, ловкость,... 
К покупке рекомендую. , ",True
409,"Просто супер! Ребенку 1.8 очень зашла игрушка, весь дегь сидит с ней, рыбачит) Как мы жили без нее?), ",True
410,"Ребенку нравится и нам тоже., ",True
411,"Пришли не те цвета, которые на картинке , ",True
412,"Взяли без отзывов , по рекомендации на форуме. Милая игра но до 3-3,5 лет , смотря какой ребенок. Нашей дочке 3, 9 , она сыграла один раз и сказала, что это для малышей и тот же хитрый лис , намного интереснее для нее. Но деткам по-младше,  думаю , хорошо будет. Оставили младшенькому. , ",True
413,"Сначала не поняли, что так легко то🤣 а когда на страницу эксперта перелистнули, тут уже всей семьёй сидели собирали 😁, ",True
