,review,assessment
123,"Интересная игра на память и внимание. Подойдёт детям от 3х лет и взрослые играют с удовольствием. Затягивает. Имеет звуковое сопровождение. Цель повторить кнопку цвета и количество нажатий этого цвета. Начинается с одного цвета,а потом добавляются все с разным количеством нажатии., ",True
124,"Вообще нет однозначных ассоциаций с временами года! Некоторые картинки просто чушь!  Если все перемешать, то даже взрослый человек с трудом разберется что к чему, ",False
125,"Купили игру дочке на ДР. Оказалось, она давно такую хотела, а я случайно увидела ее на сайте и сразу захотела купить. Играли всей семьей, я давно ТАК не смеялась, аж до слез, так что потом болел живот) очень веселая и смешная игра! на карточках написаны смешные или иногда несвязные по смыслу фразы, чтобы было сложнее угадать, что говорит игрок. На мой взгляд, игра и прикольная и развивающая, т.к. дети узнают новые слова (из карточек) и тренируются слушать и слышать, понимать. Мы играли взрослые против детей, но лучше играть в смешанных командах, т.к. взрослые больше знают в силу возраста и угадывают гораздо чаще, а детской команде не все слова понятны и они проигрывают. Рекомендую всем! Уже всем знакомым посоветовала приобрести игру. Брала со скидками и бонусами, поэтому вышло меньше 1тр, а по обычной цене  - дорого. Насадки вполне удобные., ",True
126,"Деньги выброшены на ветер. Вскрыли прозрачную плёнку, в которую упакована игра и три доски просто рассыпались в руках. Они просто нереально хрупкие. Хотела купить у другого производителя, но взяла этот подороже, в итоге всё в мусорку. Я такого ещё не встречала. Позорище просто. Также покупали пазлы этого производителя, коробка от них тоже отваливается мелкими кусками. Что за материал такой непонятно ХДФ. , ",False
127,"Яркие хорошие магниты. Ребенок 2х лет играется, ",True
128,"Ещё в старой упаковке, но уже от СпинМастер с новым логотипом. До такого был без маркировки СпинМастер в другой коробке и другим лого (кубик в центре, а не просто надпись Рубикс) с подставкой уже без наклеек - в остальном крутится и выглядит так же как он. А вот до того ещё был вариант с наклейками - очень не очень для лицензионного кубика - и скрипел и наклейки загибались. У этого же артикул 6062938 - подставка треугольная пластиковая есть в комплекте. В новых коробках от СпинМастер, где кубик плотно облегает пластиком по граням - новый вариант от СпинМастер... вроде завод сменился или просто переработали механизм и дизайн - внутри есть скошенные кубики, а сами тайлы цветные чуть меньше размером т.е. черного пластика вокруг больше. Ну и нет подставки - внизу в картоне просто пусто. Так что кому нужен более классический кубик с подставкой, то берите именно 6062938 пока имеется везде в продаже пусть он чуть и дороже - скоро не будет., ",True
129,"Классный пазл! Учим буквы и цвета. Удобно хранить в рамке, позанимались, сложили пазл и на полку. Спасибо за игрушку!, ",True
130,"Очень необычная азбука. 10 цветных кубиков с буквами  и 24 карточки. Можно составлять слова от самых простых из 3 букв до более сложных. С обеих сторон карточек есть изображения. С одной стороны написано слово, что упрощает выполнение задания, а с другой нет и ребёнок сам должен сообразить как правильно пишется слово. Мои малыши тоже с интересом играют т.к. на карточках слова составлены из  самими кубиков, которые окрашены в определённый цвет и они по цветовосприятию ставят в верной последовательности кубики, а букву уже выбираем вместе. Благодарность производителю. Это не единственная игрушка, которую мы приобрели для домашних занятий и, надеюсь, не последняя), ",True
131,"Дарил дочке на ДР. Куклы любит, у нас целая коллекция дома. Сели играть, сначала думал, что ходилка. Оказалось не глупая игра. Нужно ходить по полю и выкладывать разных барби  вокруг поля. Если остановился возле барби - получаешь всякие плюшки. У кого больше плюшек в конце игры - побеждает. Даже мне оказалось интересно, целую экономику выстроил))), ",True
132,"Идея отличная. Что-то подобное было и в моем детстве. Единственное качество какое-то одноразовое.хлипкая конструкция. А так очень интересно... Сломалась моментально, ",False
133,"Классная игра на логику, кажется, всё так просто, но пораскинуть мозгами придётся, советую приобрести, не заскучаете ни вы, ни ребенок, ",True
134,"Хорошая развивающая игра по аналогии с лото. Но т.к. сделана не в нашей стране есть предметы, которые у нас особо не встретишь (газетный киоск, и т.п.), ",True
135,"Отличная игра для тренировки памяти, ",True
136,"Игрушка как в старые добрые времена. Дочке зашла, играла несколько дней , ",True
137,"Вышла вторая редакция игры. С дополнением, усложняющим финальную битву, играть поинтереснее. Фишка ""ловушка"" даёт монстрику 2 очка. Тогда за 1 круг бросания кубиков можно и не победить. Соответственно, сбрасывая монстру фишки, надо прикидывать, стоит ли сбагривать ему всё ловушки. Появляется интрига и дополнительный расчёт во время игры.., ",True
138,"Хорошая игра из разряда кинь-двинь. Сын в 4 года прекрасно разобрался с правилами и составляет папе с мамой конкуренцию - благо, тут победа зависит от удачи))), ",True
139,"Игра небольшая по габаритам. Поле, куда вставляется буква, с бортиками. То есть, буква не съедет. Очень удобная, правила описаны в доступном  формате, ",True
140,"Расстройство за потраченные деньги в пустую( вот и все впечатления. Не рукомендую. Даже как ограничение 5+ ребёнку будет неинтересно. Описания нет на сайте полного и понятного. Картон хлипкий, тонкий. Магнит так это вообще смех! Хотя, стоит отдать должное, сами рисунки красивые и яркие. Но, не тратьте деньги!!! Красная цена 50 р, ",False
141,"Игра понравилась. Своих денег со скидкой стоит. Немного не понравилась крышка, которую обязательно нужно придерживать или полностью раскладывать. Рисунки могли бы быть и симпатичнее, более реалистичные что ли.., ",True
142,"Понравилась, вопросов много, ребенку нравится крутить барабан и выбирать вопрос. При всех недостатках игра понравилась, рекомендую юным познавателям., ",True
143,"Супер игра! Играем с дочкой, ей 6 лет. Вся семья любит этот мультик и игра тоже интересная и классная, рекомендую!, ",True
144,"Интересная игра для малышей.  Можно выучить цвета и научиться считать, ",True
145,"Такая азбука, была у нашей старшей девочки, поэтому когда увидела по очень хорошей цене сразу купила-младшей 5 лет, занимается с большим интересом. Дерево обработано хорошо, гладкое, без зазубрин и нет никакого запаха. Азбукой довольны и всем соетуем. , ",True
146,"Ребенку 3 года, лото понравилось, ",True
147,"Хорошая. Картинки реалистичные, как на коробке, размером с игральные карты. Можно и для малышей 1+ использовать., ",True
148,"Малышке, 2 года очень понравился зайчик ) играет с удовольствием) фигуры изготовлены качественно ), ",True
149,"Качественные буквы, хорошая печать.Но выполнить задание на одной карточке ребёнок не может, не хватает букв.Жалко, что нельзя прикрепить фото.Например карточка, на которой три слова:ШАРЩУКАЮЛАнужно три буквы А, а она одна., ",True
150,"неровные пазлы, не держатся совсем друг за друга, ",False
151,"Игра работает, это главное. Игре времён СССР значительно проигрывает. Сверху закрыта прозрачным пластиком. С одной стороны это плюс, т.к. шар к не выскакивает и не теряется. С другой- неудобно перемещать шарик для каждого нового выстрела. Звуковой эффект ненавязчивый, но звук производится не при контакте шарика с кнопками, а просто при нажатии нижних лопастей. , ",True
152,"Девочке 1,8 очень понравилось!, ",True
153,"Отличные карточки , купила по рекомендации известного нейропсихолога , карточки все с отверстиями , нужно читать задание и выполнять с малышом , например есть карточка гномика и отверстие куда надо вставить вату ( имитация бороды) есть карточки где открыты ротики у животных ( надо покормить) и тд , но перед этим нужно изучить все карточки и подготовить экспонаты ( вата , конфетки , цветная бумага , бусы, игрушки маленькие  , даже есть мука , семечки , шишка и тд , достаточно интересно , но нужно все подготовить , да там есть карточки , где нужно просто вставить в пальчик в отверстие например изобразить ушки зайчика, но большенство карточек те , где нужен предмет с помощью чего надо выполнить задание .Качество карточек на высоте , яркие прочные ., ",True
154,"Многофункциональность - это ""конёк"" фабрики ""Алатойс"") Детей можно занять на длительное время.  Расскажу в какие игры можно играть: 1. «Знакомимся с буквами»Цель: закрепление в памяти образа и названия букв, развитие зрительного внимания, мелкой моторики; 2.«Сложи слово» цель: учить составлять и читать слова, развивать зрительное внимание, мелкую моторику; 3.«Прочитай слово» цель: тренировка навыка чтения, развитие зрительного внимания, памяти; 4.	«Исправь ошибку» Цель: развитие зрительного внимания, мышления, тренировка мелкой моторики (ребёнок выкладывает слово, закрывает глаза, а Вы меняете 1 или несколько букв после чего ребёнок должен найти ошибку и исправить); 5. «Знакомимся с цифрами» цель: закрепление в памяти образа и названия цифр, развитие зрительного внимания, мелкой моторики; 6. «Учимся считать» цель: тренировать навык прямого и обратного счёта, развитие зрительного внимания, мелкой моторики; 7. «Сначала-потом», ""Перед-после""Цель: развитие слуховой памяти, закрепление названий цифр и букв, тренировка мелкой моторики; 8. «Чего не стало?» (продолжение игры «Сначала-потом») цель: развитие зрительной памяти, закрепление названий цифр и букв; 9. «Решаем примеры» цель: учить решать примеры, развивать зрительное внимание и мелкую моторику., ",True
155,"Хороший набор, понравился, пазлы 3-х размеров, домино, лото. Плюс машинки хот вилс, отличный вариант презента для мальчиков., ",True
156,"Покупали шар головоломку, намного интереснее и всю дистанцию видноВ квадрате же не видно куда катить шар , шар мелкий, его плохо видно Кто думает о покупке такого куба, подумайте насчёт шара , он в тысячу раз удобнее Была бы возможность , вернула бы сразу в магазин этот куб ?, ",False
157,"Очень классная игра. Дочке 5 лет , играем всей семьей. Если на какие то вопросы не знает ответы, запоминает!, ",True
158,"Покупала по рекомендации, что именно у этого производителя качественно сделано. В итоге разочарована! Не все детали хорошо прокрашены, а штырьки сверху вообще плохо сделаны (неровная поверхность, легко подцепить занозу!). Такое ощущение, что для рекламы производитель присылает идеальные образцы, а не те, что в продаже. Уже второй раз разочаровывает качество этого производителя, ",True
159,"Просто супер! Ребенку 1.8 очень зашла игрушка, весь дегь сидит с ней, рыбачит) Как мы жили без нее?), ",True
160,"Ребенку нравится и нам тоже., ",True
161,"Взяли без отзывов , по рекомендации на форуме. Милая игра но до 3-3,5 лет , смотря какой ребенок. Нашей дочке 3, 9 , она сыграла один раз и сказала, что это для малышей и тот же хитрый лис , намного интереснее для нее. Но деткам по-младше,  думаю , хорошо будет. Оставили младшенькому. , ",True
162,"Сначала не поняли, что так легко то🤣 а когда на страницу эксперта перелистнули, тут уже всей семьёй сидели собирали 😁, ",True
163,"Брали, ребенок сидит по долгу занимаеться. Процес нравиться. , ",True
164,"Очень хорошая игра, пазл-мозайка 
Ребенку год нравится собирать, удобно что карточки твёрдые а фишки деревянные не мнутся, ",True
165,"Купила думала как раньше были. А картинка вся вываливается по квадратикам, смысл тогда., ",False
166,"Качество отличное. Мало вариантов игры с ребенком , ",True
167,"Отличная игра!
Цена очень порадовала, упаковка в норме., ",True
168,"Я покупала для дочки 6 лет, мы учимся читать по английски, но ей не очень зашла игра. Но это наверное потому, что у нас много игр на чтение и ее этим не удивить уже))) а вот младшая моя дочь, ей 3 года, тоже учимся читать - ей очень понравилось. И кубики крутила, и звуки называла. С интересном играет. Рекомендую, игра хорошая! Для деток, кто только начинает читать, очень интересно!, ",True
169,"В целом хороший набор. Ребенку 2г понравилось, но уже очень легко. Лучше бы купила подороже, но с магнитными основами, а то здесь все фишки съезжают при малейшем движении. Пришлось купить комплект липучек и самой уже доработать., ",True
170,"Качество достойное, задания интересные. 3х летка зависает 3й вечер. Сегодня попробовали посчитать... Цифры 2 нет вообще, 5, 6, 7,8 по 2, 4 -3, а двойки нет вообще... Думали кошка утащила - нет. Сохранились листы, из которых буквы и цифры выдавливали. Очень жаль, что изготовитель не внимателен.  Цена то не маленькая., ",True
171,"Шахматы понравились. Сделаны качественно. Фигурки все узнаваемы. Размер оптимальный для детских ручек. Размер фигурок примерно 2-3 см. Покупали ребёнку для занятий в школе. Магнитики пока держатся. К покупке рекомендую однозначно! Плюс ко всему это же не только шахматы, а игры 3 в 1., ",True
172,"Для ребёнка 6 лет слишком простая. Обрадовало только, что на скорость-хоть какой-то азарт. Качество, конечно, отменное. За 800 рублей неплохо, за полную стоимость- так себе игра. Для детей лет 4-5 будет, думаю, интересно., ",True
173,"Игра понравилась, но не хватает 4 буквы : С, Ц, Е, Н  чтобы заполнить все слова, изображённые на детском игровом поле, ",True
174,"Азбука работает, понравилось что проговариваются и звуки и буквы., ",True
175,"Купили ребёнку на годик.Вот нам 1,9, но мы все равно с удовольствием играем.На скорость,учим цвета,животных.Покупали много разных липучек и хочется отметить качество этих карточек.Карточки сделаны из Пластика,если пролить что либо или грязными руками взять,но все легко можно отмыть.Также липучки качественные.Миллион раз крепили и набор как новых., ",True
176,"Милый набор. Несколько вариантов игр. Играем с 2.5 сыном не просто как в лото, а лото по теням). Очень интересно. Картон очень плотный. Морковка смешная. Ребенок с ней даже спит), ",True
177,"Отличная игра, играем всей семьёй с ребёнком 6 лет , ",True
178,"Купили игру ребенку 4-х лет. По описанию и правилам очень понятная. Качество материала хорошее. Ребенок играет с удовольствием. Смысл игры - находить котика у которого есть три (или два - в упрощённой версии) признака,которые выпадают с помощью кубиков. , ",True
179,"Все хорошо, но у меня вопрос про времена года - если читать по кругу с лева на право, то после зимы идет осень, а после лета весна..., ",True
180,"Классика бндибон. Качество,как всегда, на высоте, ",True
181,"Игра отличная, а вот коробочку хотелось бы получше, или картон потолще или железную., ",True
182,"Крепкие магниты. Держатся хорошо. Для мальчишек! Можно играть на магнитных планшетах харди гарди, а можно на холодильнике. Лайфхак: не выбрасывайте планшет с силуэтами, когда выдавите машины — это может быть отличный сортер или трафарет для рисовалок)) , ",True
183,"Какой-то идиотизм с магнитами, которые в наборе лежат отдельно от букв и необходимо потратить время, чтобы в каждую букву и символ вставить соответствующий по размеру магнит. Хуже только, что они вообще не держатся нигде, кроме как примагниченными друг к другу. Пробовали на всех металлических поверхностях в доме и на специальной доске. Производитель может гордиться - это или самая трудозатратная в мире азбука или самый грандиозный произодственный  брак. Вернули, проще купить в два раза дороже, но качественный продукт., ",False
184,"Не ожидала от бонди что цвет перегородок будет отличаться, в игре маленькие перегородки синие, а в инструкции красные. Я сначала подумала что я чего то не могу понять в этой инструкции из 8 предложений. Поэтому не получится дать игру ребёнку 4-5 лет чтобы он играл самостоятельно, надо сидеть рядом и вместе соображать как поставить перегородки не по цвету а по длинне. На 3 задании помимо шарика на старте появляются 2 шарика на игровом поле, опять впала в ступор какую же роль они играют (я совсем не физик), так бы наверно и не разобралась если бы задуманный производителем фокус (или точный физический расчёт) не удался наполовину, от удара первого шарика по перегородке, оба шарика немного подскочили и о чудо! Один шарик выскочил и покатился в нужный выход. Теперь понимаю что сей фокус должен происходить с 2 шариками, а у меня только один это делает да и то 1 раз из 10., ",True
185,"почитала отзывы и повелась на скидку большую. Купила за 299 руб, если бы купила за полную стоимость то сильно бы разочаровалась. Во первых, не хватает букв , например Z.  Во вторых, цифр 5, 8, 9! В третьих, буквы должны быть в нескольких экземплярах, для того, чтобы составлять слова, но некоторых букв по 5 штук, а некоторые представлены в единственном числе (Z отсутствует вообще). В четвертых, в алфавите на демонстрационных картинках пропущены буквы, например после буквы T в алфавите U, а на картинках сразу V; и после W в алфавите X, а на картинках сразу Y.  Возможно есть ещё ошибки.... может быть в написании слов буквы пропущены или неправильно написаны - это я ещё не проверяла.  В пятых, листочки на которых написаны задания очень тонкие и с двух сторон напечатаны. видимо из соображений экономии. Так же не хватает отдельного листа с полным алфавитом. Ставлю 3 звезды за железную коробочку в которой удобно хранить буквы-магниты. Сами по себе качество букв хорошее - яркие, магнит на всю букву (бывает просто что маленький магнитик по середине буквы и из за этого плохо держится). Если бы недочетов не было , то за цену по акции была бы очень хорошая игра, но ....., ",True
186,"Хотела взять бондибон, но цена ровно вдвое выше со всеми скидками. Потом в ютубе увидела поле и поняла, что это ровно та же игра, но без громкого имени. Из сюризов - инструкция на китайском. Но всё понятно - пятнашки все играли. Качество прекрасное. Небольшое поле, приличный пластик, запаха нет, зазубрин тоже. Те же 60 заданий, что и у дорогой марки. , ",True
187,"Очень понравилась,играем с ребенком, ",True
188,"Увлекательная игра. Сыну 2.10 зашла)), ",True
189,"Простая, но очень красивая головоломка. В коллекцию самое-то. , ",True
190,"Прекрасное лото, покупала раньше лото ""овощи"" и ""алфавит"", в них были большие, удобные мешочки, тут такой мешок, что просто ужас, туда еле как помещаются карточки, завязки не завязать, фишки вываливаются. Поэтому минус звезду. , ",True
191,"Хорошая игра, ",True
192,"Идея хорошая, наряды красивые. Но качество магнитов ужасное, вообще не держатся на кукле. Прорезано всё очень плохо. , ",True
193,"Качество очень хорошее. , ",True
194,"Цена завышена, обычные картонные пазлы, картон правда крупный и плотный, но за 900 такое точно брать не стоит, мне вышел за 550 с промокодом и баллами, ",True
195,"Любимая игра в новом исполнении. Покупала на подарок. Очень понравилось!, ",True
196,"Это какойто ужас! Купила 3х летнему ребенку, думала удочки на нитках с магнитиком или чем-то! Но удочки это палки с крюком и внимание- рыбок не то, что ребенок не может поймать, даже взрослому надо домутаться в какую секунду надо вставить палку и ПОВЕРНУТЬ, чтоб зацепить рыбу, как ключ в замке. Игрушка впревратилась в сложный квест., ",False
197,"Игра понравилась. Играли вместе с внучкой. По очереди собирали и разбирали. Интересно, что надо не только ровно поставить фигурку-зверюшку, но еще и уравновесить, чтобы корабль не наклонился и конструкция не разрушилась. Внучке больше всего понравилось ставить и снимать маленькие желтые кубики - Цыплятки., ",True
198,"Детям очень понравился орбо шарик. Заказала сразу 2 шт. 6-летний ребёнок собирает быстро, 4-летний подольше думает. Развивает моторику и мышление, ",True
199,"Очень хорошая развивашка! Всё качественно сделано, магниты двухсторонние, без резкого запаха. По размеру немаленькая, играть захочет даже взрослый😄 По сравнению с другими магазинами самая дешёвая цена на данный момент. С промокодом и бонусами обошлась в 652 рубля. Ребёнок доволен, мама тоже☺️, ",True
200,"Ребенку очень понравилось, интересная задумка, необычная, развивает восприятие объемов, ",True
201,"Замечательная красовчная игрушка. Ребёнок 1,1 очень оценил, играет, вытаскивает червяков и опускает в лунки. Единственное, как то быстро отколупалась краска,на качество игры никак не влияет. Однозначно, рекомендую. , ",True
202,"Очень рада, что купила эту игру! Дети оба играют, им очень нравится), ",True
203,"Отличный игровой комплект: можно играть, рисовать, собирать как мозаику или магниты. Дополнительно есть карточки подсказки., ",True
204,"Качество игры очень понравилось,то что за такую цену диадемки на голову сделаны из очень приятного пластика,не бумага.Играем всей семьёй, ребёнку 6 лет игра очень нравится. Немного просвечивают карточки,если на свет одеваешь,но не критично., ",True
205,"Хорошее качество исполнения, приятный пластик, приятные цвета. Отличное сочетание в игре развивающего элемента и игрушки! Просто так собирать задания ребенку было бы не интересно. Но дочка очень втянулась, потому что есть главные герои-кошки и мышки!) Суть игры-тетрис, но есть значительные усложнения! На вид все очень просто, но это только на вид. Есть над чем поломать голову. Дочке 3,5 года собирает уровень ""новичок"" с некоторыми подсказками., ",True
206,"Детали абсолютно не магнитятся к доске. Непонятно зачем магнитная доска вообще. Без нее просто собирать на картинке - одна нервотрепка. Детали абсолютно не фиксируются ровно и друг с другом. Играть невозможно, ",False
207,"Увидела такие кубики в школе Буракова, решила домой купить. Ребенку 4-х лет очень интересно складывать, выполнять задания по картинкам, и придумывать свои рисунки! Это сложно, нужно ребенку применять воображение, внимание, усидчивость,  учиться анализировать и комбинировать. Удобная коробка, можно в ней собирать, также можно её с кубиками быстро переворачивать. Рекомендую игру!, ",True
208,"Ну просто суперская оказалась игра. Купил по просьбе ребенка, у них в класс кто-то из детей принес, сорвали продленку, играли аж до закрытия школы). Конечно, в нее интересно играть с Алисой, она и фотки животных показывает и голоса разных животных озвучивает и интересное про них рассказывает.  А самое главное достоинство - Алиса, с ней не надо запоминать правила, читать вопросы, она все делает сама и даже говорит куда надо поставить фишку. А еще у нее есть классная опция - Перерыв.  Мы прервались на кино, а вечером решили продолжить игру, так она запомнила кто на какой клетке стоит и чей ход. В общем, нереально крутая игра., ",True
209,"симпатичная головоломка. не сложная, что дает возможность ребенку самому постараться и собрать и получить в итоге игрушку, ",True
210,"👍, ",True
211,"Сыну 4 года, очень понравилась развивашка. Повторяет что по силам, сам. Или делаем вместе., ",True
212,"Отличная игра. Ребенок 3,6 играет с интересом, ",True
213,"Чудесный вариант настольной игры, поле можно менять, тропинки можно выбирать, даже самому маленькому трехлетнему малышу играть нравится. Вместо кубиков мячик-липучка, удобно катать. Карточки плотные, картинки яркие, ёжики только мелковаты.
В остальном замечательная игра для младшего возраста., ",True
214,"Брали для сына 6 лет, все понравилось, играем всей семьей, ",True
215,"Интересная игра, ",True
216,"Невозможно пройти от начала и до конца, то заедает, то не достаёт шарик до цели, качество хромает, в 90е годы были лучше🤣вообщем одни сплошные минусы и нервы. Ребёнок в 3 года играть не может ну и родители тоже не смоли🤣, ",True
217,"Пластиковые карточки приятные на ощупь, яркие картинки, хорошие липучки и красивый дизайн в целом), ",True
218,"Брали на подарок,  именник доволен , ",True
219,"Интересная игра, детям нравится, ",True
220,"Покупали другие версии Alias были восторге, всем очень понравилось играть, каждые посиделки игра alias с нами и с нами часто играют дети, решили эту версию попробовать, где карточки делятся. 
Ждём другие версии alias,  (особенно дамы против джентльменов ), ",True
221,"Ребенку очень понравилась игра. Музыка не громкая, но дети которые играют рядом с игрой хорошо её слышат. Захватывает , ",True
222,"классна игра, адаптированная для детей. ребенок 4 года быстро научился, весело играем всей семьей и в компании взрослых., ",True
223,"Не стоит своих денег. Весы двигать нужно рукой, ",False
224,"Качественная игра, ",True
225,"Хорошая игра. Только животные нужно детям видеть реальные, а не мультяшные., ",True
226,"Они кривые , ",False
227,"Играем всей семьёй дочери 4года,сыну 9лет и нам родителям хорошо потренировать внимание.Всем рекомендую , ",True
228,"Отличная игра! Азартная и интелектуальная! Играли со взрослыми детьми., ",True
229,"Собираем коллекцию именно этой фирмы. Карточки плотные, картинки красочные., ",True
230,"Вау!, ",True
231,"Игра оправдала ожидания, хорошие задания от простого к сложному, ребёнок 5 лет занимается, ",True
232,"Взяли и себе, и подруге на д р. Дёшево и очень сердито! , ",True
233,"Очень хорошая головоломка, ",True
234,"Ну так себе игра, ",True
235,"Стараюсь в ребёнка вложить максимум информации про распознавание своих чувств и желаний, про эмпатию к другим и данная игра была приобретена для прокачивания все описанного. В целом красивая, качественная игра, интересные терапевтические сказки., ",True
236,"Покупали игру в подарок, у самих такая же . Младшему игроку 7 , старшему 70, все довольны )), ",True
237,"Качественное дерево,крупные детали ,хорошо покрашены, ",True
238,"ребенок любит все что связано с кубиком рубика. Сын в восторге, ",True
239,"Классно что в коробочке, картинки красивые, ребёнку понравилось, удобно брать с собой, ",True
240,"Очень интересная семейная игра! Познавательная, при этом азартная. Здорово,  что есть взрослая и детская категории вопросов. Играем всей семьёй с большим удовольствием., ",True
241,"Игровой набор огонь! Сын в восторге! Играет без отрыва. Спасибо, приобрели со скидкой!, ",True
242,"Прищепки мгновенно разваливаются, не держатся. Плохое крепление, не смогли с ребёнком даже и 1 разв поиграть. Возврат, ",False
243,"На каждой карточке стишки из 4 строк, с каждой стороны реалистичные картинки, яркие. Всего карточек 16, картинок 32. Есть белка, осень, лыжи, снегири, яблоки, птицы, грибы, овощи, снеговик, новый год, скворцы, капель, аисты, медведи, лето, бабочки, листочки, яблони в цвету, зима, санки, сойка, уборка урожая, колокольчики, на речке, заяц, рябина, черника, земляника, подснежники, весна, пчелы, цветущий луг, ",True
244,"Есть слова и изображения не подходящие друг к другу, ребёнок не умеющий читать не понимал что описывать и какие вопросы задавать. Например, магазин и рисунок к нему пакет с покупками, это разные вещи, ",True
245,"Лото классное, но названия детенышей??‍♀️ Производитель, сами сначала изучите детенышей животных, «тюленёнок» не существует!!!! детёныш тюленя белек!, ",True
246,"Бочонки маленькие, фишки обычный картон. Не понравилось. Покупала в подарок сыну, очень расстроилась, ",False
247,"Играли с ребёнком 6+, понравилось,  с каждым разом всё быстрее реагировал. Смысл игры- нужно собрать карты с одним отличием от предыдущей. Раздали по одной карте , на столе стопки с картами. На раз, два, три все одновременно начинают хватать те карты которые нужны. Смех и дурачество и веселье. Данная фирма нам очень понравилась. Есть много игр., ",True
248,"Отличная игра, рекомендую. Покупала на подарок для ребёнка 10 лет. Играли всей бандой и взрослые и дети. Очень весело получилось. Вариации игры просто шикарный, жестами объяснить очень сложно, но смешно до слёз. Вообщем хорошая игра, берите не пожалеете., ",True
249,"Купила лото на распродаже. За 890 рублей. Симпатичная жестяная коробочка с медвежатами. Бочонки деревянные, цифры пропечатаны. Карточки из тонкого картона.  Фишки пластиковые, красного цвета.  В наборе два мешочка доя фишек и бочонков. Играем всей семьей по вечерам с детьми от 4 до 10 лет.  Пользуемся с декабря месяца. Все карточки целые, мешочки не порвались, коробочка  , как новая.  Удивилась отрицательным отзывам., ",True
250,"Очпнь качественный пластик, мягкий, гнётся, ребенку нравится придумывать свои варианты блюд, в идеале на возраст 2-4 года наверное. Мы брали по акции в друшом магазине за 210р, за 500 наверное дороговато, ",True
251,"Классная занимательная игра, ",True
252,"Супер брали на подарок ребёнок 5 лет в восторге , ",True
253,"Отличный вариант, для развития детей.
Задания интересные, увлекательные,  материал разноцветный, приятный.
, ",True
254,"Большое количество карточек и нравится, что есть разъяснения. , ",True
255,"Задумка хорошая, исполнение - не очень. Очень тонкий (местами почти прозрачный) мягкий пластик, из-за чего изделие приехало изрядно помятым. На мундштуке острый облой - ребенок может поранить рот. Шарик из пенопласта. Рублей за 10 можно взять и ""доработать напильником""., ",True
256,"Игра отлична, но качество карточек оставялет желать  лучшего. У нас есть 4 комплекта хтих игр (морские обитатели, в мире животных, зимняя и достопримечательности). И эти карточки единственные,  которые не ламинированы😒, ",True
257,"Отличные карточки. Ребенок с удовольствием играет. 
Больше подойдет для малышей. А то в 3 года получается игра на один раз. Ребенок просто запоминает в чём отличия и даже их не ищет, а просто по памяти говорит. Играем раз в 2 месяца., ",True
258,"Игрушка классная! Ребенку годик и ему очень понравлось) 

Но качество 👎🏼👎🏼👎🏼
Вот игрушку только достали и сразу начал лак отваливаться (, ",True
259,"Качество отличное 
Игра замечательная можно использовать в разных видах игр на что фантазии хватит и использовать не с 3,а с 1'5 лет
Края обработаны, рисунок чёткий, удобный мешок для хранения деталей 
Постороннего запаха не было 
В планах приобрести ещё с машинками такую игру, уж больно малышу понравилась, надо расширить свой ассортимент, чтобы играть было сложнее и интереснее , ",True
260,"Качесто отличное. Наша любимая игра. Стоит своих денег., ",True
261,"Классна идея, но все поедметы  хлипкие, очень плрхо магнитятся. Как по мне, то очень мало героев (мальчик и девочка), а образов 9, ",False
262,"Для детей постарше, мелкие детали. Интересная, увлекательная., ",True
263,"Игра интересная, но поиграть в неё в одной компании можно только один раз. Потом уже знаешь ответы. , ",False
264,"Классное качество 👍 развивашка что надо, мальчику 7 лет зашло, ",True
265,"отлично , ",True
266,"Считаю оложительные  отзывы, нам не повезло., ",False
267,"Интересное содержание, задачи, но из- за того , что карточки тонкие и выгибаются , пользоваться игрой очень сложно. Выпрямляла под весом книг, ну особо помогло., ",True
268,"Отлично развивает , ",True
269,"Отличная азбука...можно составлять по рисункам,которые есть в наборе..доченьке очень понравилось., ",True
270,"Интересно., ",True
271,"Карточки-поля из тонкого из картона, были немного выгнуты дугой, руками легко расправились. Карточки фишки из картона плотнее. 
За 100 рублей очень хорошее лото. Ребенку 2.2 понравилось играть, сам находил все и раскладывал без проблем, ",True
272,"Упаковку бы лучше придумали и качество все таки важно. Нигде подобного не видела. Идея крутая., ",True
273,"Задумка хорошая. Детям понравилось, стараются выполнять задания и получить балы. Но доска очень маленькая (при заказе размеры не посмотрели) две звезды в одну клетку не помещаются (как показано на рисунке), то есть двоим детям по звезде, за выполненное задание, не поставишь, хотя планшет предназначен для двоих детей., ",True
274,"Хорошая, очень простая и понятная для детей игра. Можно прекрасно играть с детьми лет 5 и выше. Единственный минус - слишком простая и не продумано механизмов сделать её более разнообразной и реиграбельной. Тем не менее, кому не надо всяких заумствований - ""Добро пожаловать !"" :), ",True
275,"Классная, ",True
276,"Хорошая качественная игра. Малышу 1,1 г. Таскает коробку, выдавливает фишки из рамки, пытается вставить обратно. Купила за 330 р. , ",True
277,"Очень классная игрушка, развивающая. Качество супер, ",True
278,"Отличная игра ,ребенку 6лет очень нравится играть , ",True
279,"Обожаю деревянные игрушки.Благрдаря этому набору ребёнок интуитивно начал складывать буквы в слоги., ",True
280,"За такую цену - огоньпожар, ",True
281,"Супер!!!, ",True
