,review,assessment
134,"Очень компактный, включив был удивлен что самой игры стройка нет, только благодаря наличию другого тетриса знал о переключении прошивки с полным комплектом игр, нигде не указано как включить. Зажмите клавиши звука и ресет, после ресет отпустите и несколько раз нажмите кнопку поворота детали..., ",True
135,"Невозможно пройти от начала и до конца, то заедает, то не достаёт шарик до цели, качество хромает, в 90е годы были лучше🤣вообщем одни сплошные минусы и нервы. Ребёнок в 3 года играть не может ну и родители тоже не смоли🤣, ",True
136,"Пластиковые карточки приятные на ощупь, яркие картинки, хорошие липучки и красивый дизайн в целом), ",True
137,"Брали на подарок,  именник доволен , ",True
138,"Интересная игра, детям нравится, ",True
139,"Достойные шашки за приятную цену! Порадовали, ",True
140,"Вау!, ",True
141,"Игра оправдала ожидания, хорошие задания от простого к сложному, ребёнок 5 лет занимается, ",True
142,"Взяли и себе, и подруге на д р. Дёшево и очень сердито! , ",True
143,"Ребкнку 3, 5 так не заинтересовала как меня … Может попозже станет интересна, ",True
144,"Очень хорошая головоломка, ",True
145,"ребенок любит все что связано с кубиком рубика. Сын в восторге, ",True
146,"Ребенку 1 год, заинтерисовало, собирает, ",True
147,"Обожаем игры от данного производителя. Купила, чтобы изучать цвета. Увлекает лучше всяких дорогущих игрушек., ",True
148,"Это самые ужасные шахматы. Если бы была возможность поставить оценку с минусом, она была бы., ",False
149,"Отличное домино, качественно сделано. Играем с ребёнком 4 лет, очень нравится., ",True
150,"Сами карты интересные. Разглядывать их и находить ассоциации одно большое удовольствие!Это второе дополнение, заказанное в ДМ и, наверное, последнее. Обе коробки пришли порванными. Вообще-то, коробка предназначена для хранения карт, поэтому хочется, чтобы она была в хорошем состоянии. Пришлось обклеить скотчем., ",True
151,"Игра очень красивая! Камни большие, приятные. Первые 40 заданий совсем простые, подойдут для детей 5-6 лет. Остальные сложнее и интересней. Ребёнок 8 лет прошёл все уровни. Игра понравилась., ",True
152,"Коробка металлическая, яркая. Игры интересные для детей от 5 лет. Но это явно не дорожная версия., ",True
153,"Очпнь качественный пластик, мягкий, гнётся, ребенку нравится придумывать свои варианты блюд, в идеале на возраст 2-4 года наверное. Мы брали по акции в друшом магазине за 210р, за 500 наверное дороговато, ",True
154,"Коротко и по делу:
1) качество литья деталек - так себе: на карабликах и фишках есть литники  и перемычки, об которые не то, что можно порезаться, но не особо приятно. И из за них детальки плохо, а иногда не встают в отверстия. Решается подрезкой острым ножом.
2) буквы и цифры на игровом поле того же цвета, что и само поле, по этому сливаются с полем, и очень, ну ооочень плохо читаются, их практически не видно. Для людей со слабым зрением будет боль и мучения играть в эту игру. Проблема решается краской кисточкой и прямыми руками.
3) фишки (снаряды/выстрелы) плохо держатся в своих ""гнездах"". Тут вкусовщина, кому как нравится, но игру лучше не трясти, и во время игры, переносить/передвигать медленно и аккуратно.
4) само игровое поле/кейс:
а) плохая защелка, почти не держит, очень легко открывается, одно неловкое движение, и ползание на корачках по полу, собирать рассыпаные детальки, вам обеспечнео.
б) кармашек для фишек (особенно белых) очень маленький. Очень много фишек просто не влазят в него. Будут лежать в пакетике.
в) как по мне, то угол открывания кейса, маленький, хотелось бы по больше, градусов так на 10.
г) качество пластика - сказать, что хорошее, у меня язык не поворачивается, но и откровенно дешёвым, я его назвать не могу. Будем посмотреть, время покажет. 
4) подарок в виде верёвочек и брашурки с узлами: задумка шикарная, но узлы... не самый удачный выбор узлов, есть гораздо более интересные и даже нужные узлы.

Игра не стоит этих денег. Красная цена  500-600 деревянных, но увы, имеем то, что имеем.
, ",False
155,"Классная занимательная игра, ",True
156,"Супер брали на подарок ребёнок 5 лет в восторге , ",True
157,"Всё целое. Детали обработаны хорошо. Занозы не оставляют, ",True
158,"Колода короша, картинки отличные, играем с д5тьми 8 и 12 лет, у нас уже 4 колоды дополнительные: кассиопея, одиссея, юбилейная,пандора, персифона, основная игра союзмультфильм.
Совет: союзмультфильм для мега малышей, картинки не очень, нет мелких деталей, остальные все крытые., ",True
159,"Хорошая головоломка. Интересна и взрослым. Если бы производитель учёл еще место для хранения деталей, было бы вообще супер. Бывает так, что игру нужно закончить не собрав задание, и раскладывать детали не когда., ",True
160,"Игра отлична, но качество карточек оставялет желать  лучшего. У нас есть 4 комплекта хтих игр (морские обитатели, в мире животных, зимняя и достопримечательности). И эти карточки единственные,  которые не ламинированы😒, ",True
161,"Качесто отличное. Наша любимая игра. Стоит своих денег., ",True
162,"Интересная, даже взрослым, ",True
163,"Компактная. Удобно брать с собой. Одна проблема, быстро выходят из строя маркеры., ",True
164,"Ребёнку нравится играть. Удобное в хранении и удобно брать в дорогу. , ",True
165,"Отличная игра. Сильно затягивает. Участникам раздается по 4 карты с цифрами. Берется из жёлтых одна карта. На  основе этой цифры составляются комбинации из карт (цифр) участников. Кто  первый. Можно использовать сложение, умножение, деление и вычитание. Кто составил первый забирает себе жёлтую карту. Кто больше соберёт, тот и выигрывает., ",True
166,"отлично , ",True
167,"Считаю оложительные  отзывы, нам не повезло., ",False
168,"Интересное содержание, задачи, но из- за того , что карточки тонкие и выгибаются , пользоваться игрой очень сложно. Выпрямляла под весом книг, ну особо помогло., ",True
169,"Отлично развивает , ",True
170,"Разочарована , ",False
171,"Карточки-поля из тонкого из картона, были немного выгнуты дугой, руками легко расправились. Карточки фишки из картона плотнее. 
За 100 рублей очень хорошее лото. Ребенку 2.2 понравилось играть, сам находил все и раскладывал без проблем, ",True
172,"Покупала для работы с подростками. Интересные, сложные словосочетания., ",True
173,"Хорошая качественная игра. Малышу 1,1 г. Таскает коробку, выдавливает фишки из рамки, пытается вставить обратно. Купила за 330 р. , ",True
174,"Жёсткий, ",True
175,"Супер!!!, ",True
176,"Бруски кривые, с классической Дженной не сравнится. 
, ",False
177,"Качественный шар, дочери очень любят играть , ",True
178,"Хорошая игра, играем всей семьей, сначала купили себе , затем и для подарка, ",True
179,"Видела под другим товаром отзыв, что этот бренд можно брать смело, рискнула приобрести пазлы. Качество отличное, дерево гладкое, как яичко! Все пазлы разрезаны по-разному, даже если форма разреза повторяется - то на одной картинке он идёт вертикально, а на другой горизонтально, так что с закрытыми глазами не соберёшь (это я к 1-му отзыву). Товар полностью соответствует фото и описанию, смотрите внимательно что берёте и для кого. Эти пазлы подойдут для самых маленьких, как первые пазлы в жизни, когда ребёнок ещё не умеет соединять детали стандартных пазлов. Картинки красивые, яркие. Все картинки не допиляны в двух местах по точечке, для транспортировки, нужно их доламывать, одна картинка при доставке сама разломалась - в месте соединения остались точечки не идеальной гладкости, но ими точно невозможно пораниться или получить занозу! Ребёнку пока не показывала, но если вызовут интерес именно как пазлы - обязательно куплю и другие. По цене кажется дороговато, но на самом деле за одну картинку получается не много, не больше, чем за подобные пазлы из картона или вспененые. Однозначно рекомендую попробовать приобрести хотя бы один набор., ",True
180,"интересная г оловоломкадля взрослых берите посложнее, ",True
181,"Размер фишек 3,5*3,5см. Карточки 15*11см. Хорошая подборка грибов, овощей, листьев и плодов деревьев, цветов. Фрукты стандартные для подобных игр. В карточке с ягодами виноград. Двояко - с одной стороны говорим ягоды винограда, но с другой стороны - он фрукт…, ",True
182,"Прекрасные карточки, но в нашей коробке два раза вложены карты от 2 до 5, с цветным фоном и с белым. С 6 до 9 карточек нет вообще.  Пришлось делать самой. Жаль, что при покупке сразу нельзя посмотреть комплектность, коробка затянута в плёнку., ",True
183,"Сначала не поняли, что к чему)) взрослые больше увлеклись до 2х ночи)) ребёнок 5 лет пока не очень увлекся, ",True
184,"Пишу отзыв, для реабилитации игры в глазах покупателей после нижнего негативного отзыва. Игра очень классная! Мы не читаем «простыни» правил, просто смотрим на ютуб пару обзоров. Лично мне нравится больше ДОС, чем простое УНО или  УНО ФЛИП. Так как очень классный тренажёр для мозга детей. Всего лишь несколько раз, мы играли партию быстро, иногда половина колоды «уходит» для закрытия партии. Мы сделали некоторые изменения правил для себя, когда нет нужной карты, берём одну из колоды и пропускаем ход; всегда кладём 2 карты из колоды и от себя, если есть «полное совпадение». Играем с сыном с 3,5 лет, ему очень нравится искать лучшие варианты «скидывание» карт. Сц, ",True
185,"Сложенная картонка с примитивной китайской схемой и скрипучей музыкой.Карточки с «отверстиями», которые ты сам должен сделать, если повезет и они не порвутся. Отвратительные задания, которые взрослый не разгадает из-за ряби в глазах., ",False
186,"Отличные карточки с головоломками. Дочка играет с большим удовольствием. Очень хорошо стираются карточки от маркера., ",True
187,"Игра очень понравилась нашему ребенку 3х лет - не оторвать от нее. Комплектность игры полная. Упаковка и формы все в хорошем состоянии. Мы довольны покупкой., ",True
188,"Хорошие фигуры и ужасная доска., ",True
189,"Отличная игра на логику. Дочери 3 года, играет с удовольствием., ",True
190,"Развивает мозги, ",True
191,"Внук очень доволен , прекрасная игра для развития. Даже взрослым интересно., ",True
192,"Хорошая игра. Я с дочерью закрепляю знание букв на ощупь. Это по мимо тех упражнений которые даны. И мне комплект очень понравился , ",True
193,"Качество сборки хорошее,всё двигается )
Осталось научится собирать))), ",True
194,"Очень качественно сделана настольная игра. , ",True
195,"удобно брать с собой, ",True
196,"Превосходная игра. Степени сложности позволяют с интересом играть и пятилетнему ребёнку, и взрослым. Качество материала отличное. Очень рекомендую для развития когнитивных способностей ребёнка. Продавцу благодарна за быструю и аккуратную доставку., ",True
197,"Чудесная крепкая змейка , ",True
198,"Увлекательно для детей с 4 лет. Дети очень любят играть в домино ! Уже 4 вида взяла 🙂, ",True
199,"Хорошие качества, ",True
200,"Прекрасная игра! Дочке 6 лет очень понравилась. Продумано хранение карточек с заданиями в отдельном отсеке. Задания структурированны от легкого к сложному , ",True
201,"Сыну 9 лет подарила на новый год 7 разных игр, но это самая любимая среди Клюэдо, коров и других классных игр. Фанатеет просто, ловко кидает кубики и выигрывает, старший сын 19 лет тоже, не поверите, любит с нами играть, играем всей семьёй. 
Огромный плюс для сына, что остальные игры в основном карточные, а в этой фигурки, поля интересные.
А мне нравится, что игра не затяжная, азартная и быстрая.
Оооочень качественно сделано всё и цена сууупер.
Спасибо ДМ!!!, ",True
202,"Хорошая головоломка 👍🏻, ",True
203,"Зашло на ""ура""! Пригодилось даже для первого класса: по математике были геометрические  задания. Советую брать!, ",True
204,"Классное, да ещё и с камушкам))), ",True
205,"Магнитные геометрические фигуры очень плохо примагничиваются. Постоянно смещаются. Они настолько тонкие, что все в тот же день размахрились. Хотя мы собрали всего 1 картинку. Ребенку 3 года. Не интересно. Карточки с рисунками постоянно смещаются с магнитной основы. Ее надо чем то закреплять. Разочарование от покупки. Лучше взять что то дороже, чем такую ерунду купить. Если б я видела что внутри коробки - не взяла бы, ",False
206,"Хорошо, что в современном мире появляются новые игры, которые не только развлекают и отвлекают, но и развивают логику и мышление!, ",True
207,"Игра просто отличная, купили для ребёнка 4 лет, очень интересная и простая,  дочка в восторге! На что хочу обратить внимание, при покупке данных игр проверяйте комплектацию, т. к. прежде чем я оплатила свой заказ, попросила игру открыть (т.к. никаких наклеек на коробке не было) в итоге оказалось, что не хватает мешочка для кубиков (комплектация: 13 кубиков, мешочек, инструкция, коробка для хранения), товар тут же обменяли! За это большое спасибо! Играем всей семьёй., ",True
208,"интересная игра, удобна для хранения, сама игра по размеру чуть больше половины коробки (хитрецы). Смело пробуйте с 5 лет!, ",True
209,"Не первый набор этой фирмы, но самый скудный. За такие деньги, хотелось большего, ",True
210,"Игра, очень, классная на логику. Нужно проходить задания по книжке, даже взрослый не сразу сообразит. Ребёнку 6 лет, проходит все задания. Игра для увлечённых детей, которые обожают головоломки. Качество отменное. Рекомендую., ",True
211,"Игра из этой серии уже у нас была, так что брали понимая что она из себя представляет. Качество для данной цены устраивает. Играем с дочерью 4.6 года. Да, не на скорость, а просто на то кто больше карточек соберёт. Хорошая игра на внимательность., ",True
212,"Отлиные набор для начала обучения игры шахматы. Все соответсвует описанию. Фигурки красивые сделаны аккуратно. Коробка из картона, лучебник бы из пластика, очень удобно играть и хранить, только по середине надорвалась., ",True
213,"Мозаика понравилась, развивает воображение ребёнка  , детали качественные , есть крутящиеся элементы Колеса, ребёнок по 20-30 минут залипает, строит разные машинки по картинке и сам придумывает., ",True
214,"Интересная игра, дочке очень и понравилось! Ей 4 годика, все сложила правильно, думаю игра до 5 лет, не больше) действительно на логику!, ",True
215,"Игра суперская! Играем всей семьёй! Старшему сыну 10,дочке 6. Все довольны,всем нравится! Дети очень входят в азарт во время игры) очень семейное времяпрепровождение! Часа 3 пролетает незаметно! Вообщем,оценка 5 баллов!!!! Советуем всем!!!, ",True
216,"Поле из картона не самого высокого качества; совсем нет букв «ё»; буквы не фиксируются на поле; не подставок под буквы игроков. Но тем не менее как дешовый аналог скраббла сойдёт., ",True
217,"Игра на один раз. Карточки похожи между собой и все подходят. Нужно определить какая именно карта должна быть на этом месте в конкретной истории. Собрав одну историю, собрать как развивались события в других. Большой компанией неинтересно, т.к. нужно очень вникать. Игра на двоих или даже одного. Младшим школьникам сложно, а старшим уже неинтересно., ",True
218,"Магнитятся отлично! компактный размер. В первый же вечер поиграли с ребенком , ",True
219,"Покупали ребенку 5 лет, игра заинтересовала, играет самостоятельно под настроение. Отличный дорожный вариант., ",True
220,"Крутые липучки, ребёнок счастлив. Уже третий набор 👍, ",True
221,"Очень классная игра!, ",True
222,"Пришла целая, все детали на месте. , ",True
223,"Всё отлично , ",True
224,"Отличная игра по хорошец цене, ",True
225,"Немного не понравилось, что фон домино яркий, за счет чего картинка немного теряется. А так, с ребенком двух лет играли.  Машинки искали. Нормально., ",True
226,"Пластик качественный,приятные цвета,интересное содержание, ",True
227,"Очень понравился квест! Рекомендую, ",True
228,"Заинтересовала ребенка и не только его, ",True
229,"Для знакомства с шашками - отличный набор. Нарды, конечно, для ребёнка сложноваты ещё, но главное задаться целью. , ",True
230,"Неплохая задумка, бюджетная игра. Брала,чтоб в поезде ребёнку было не скучно😁, ",True
231,"Достойно  цены , ",True
232,"Хорошая игра, но оказалась очень быстрой , ",True
233,"Классная игра и теперь у меня много кубмков, ",True
234,"Отличная игра на внимание, у нас таких уже три ""Где мой кот? "", ""Снеговик"" и вот ""Новоселы"" - играется легко и быстро. Во всех играх принцип найти быстрее всех карточку с выпавшими тремя особенностями на кубиках...Азартная и быстрая, ",True
235,"Хорошие, ",True
236,"По факту очень маленькие, но интересные задания) играли даже взрослые))), ",True
237,"Очень хорошая игра. Дочь намочила куклу водой, высушила, всё норм👌, ",True
238,"Классный тетрис. Дочке нравится собирать. Всё качественно, без сколов и заусенцев., ",True
239,"Спорные впечатления . Наверное мы сильно разбалованы играми магнитными в коробках. Магнитятся плохо . Вариантов игры мало . Но для знакомства с игрой  хороша!, ",True
240,"Классная!, ",True
241,"Игра очень понравилась. Я тоже играю с ребёнком) , ",True
242,"Хорошие, за такую цену отлично. Поле из плотного картона, который складывается. Набор шашек с запасом +3., ",True
243,"Любимая игра, компактная, ",True
244,"Прекрасная игра для взрослых, голова работает как надо. Для поддержки формы стоит иметь всем и да, хорошая игрушка для отвлечение от экранов телефонов , ",True
245,"Упаковано отлично, ничего не помялось) нравятся игра от Харди Гарди, особенно пазлы, теперь вот магниты докупили, ",True
246,"Интересная игра с элементами мемори. Необычный подход к запоминанию. Подошла для ребёнка 6 лет. Хорошее качество деталей. , ",True
247,"Отличный кубик, ",True
248,"Игра классная ,цифры из плотного картона и доска магнитная тоже хорошая ,ребенку очень нравится и заодно учиться арифметике., ",True
249,"Всё хорошо. Ребёнку не понравилось, потому что заставляет думать. Даже взрослых увлекает, ",True
250,"Такая удобная штука в дорогу. везде с собой, занимательная для школьника и 4х летки, трое детей полюбили, ",True
251,"Заказываю данный набор во второй раз, первый опыт через маркетплейс был неудачный. Рейтинг игрушки оцениваю выше так как она того стоит хотя бы потому что теперь она пришла в полном комплекте, плюс отличная шлифовка, качество на вид и ощупь отменное. Но, производитель, я разгадала вашу проблему и уверена она не на стороне службы доставки. Так же отмечу, что рейтинг игрушки не может формироваться только из параметров ее качества. Это и упаковка, и доставка, и сервис., ",True
252,"Любителям головоломок, а тем более кто собирает коллекцию, будет очень рад! Сыну очень понравился!, ",True
253,"Брала в подарок, идея очень хорошая,  но качество соответствует цене , ",True
254,"Плотный картон, ",True
255,"Очень маленькая, с две ладошки, думала будет как наша предыдущая, но зато ребенок может взять с собой в дорогу. Нам сама игра очень нравится., ",True
256,"Ребенку 7 лет очень понравилась игра, долго сидел разбирался сам., ",True
257,"Не стоит своих денег. Была лучшего мнения. Детали пазла тонкие, гнущиеся очень., ",True
258,"Ребёнку понравилось, ",True
259,"Материал хороший,достаточно толстый. Рисунки приятные., ",True
260,"Кубик красивый, скрипучий, люфтят детальки, вращение мягкое, ",True
261,"Дочери 5 лет, очень понравилось, слова простые и доступные для понимания ребенка) играем всей семьёй), ",True
262,"Мы с детьми играем в эту игру не первый год уже. Одна из самых любимых. Очень развивает интуицию и мышление. На внимательность., ",True
263,"Искали буквы без магнита. Взяли несколько наборов, чтобы составлять слова. Буквы хорошего качества, размер удобный для ручки ребёнка., ",True
264,"Неплохо. Ребёнку совсем не понравилось... Мне приятнее было бы играть более качественными фигурками., ",True
265,"Общие впечатления от игры очень положительные. Играем как по правилам, предложенным производителем, так и в простой вариант игры Мемори., ",True
266,"Великолепная игра...играем всей семьёй,дочь в восторге. Хотим ещё разновидность этой игры купить, ",True
267,"Яркий, детали не мелкие, плотный картон. Нам повезло, не было гнутых деталей, все ровные. Дочке годик, складываю при ней, ей очень интересно, даже просто отдельно яркие детальки увлекают ее. Старший брат любит собирать пазлы и сестрёнка учится), ",True
268,"Качество на высоте. Очень занимательно, играем всей семьёй. Ребёнок в восторге, тем более увлекается хоккеем., ",True
269,"Буквы и цифры мягкие, покупали ребёнку 2 года. Ему очень понравилось. Коробочка очень удобная, можно взять с собой в дорогу. Карточи с заданиями яркие, но пока рано, отложили., ",True
270,"Игра хорошая, яркие картинки. Ребёнок 2 лет проявил интерес, хотя и с подсказками пока собирает. Немного не удобно что пластиковые карточки съезжают с картонки. В остальном всё ок., ",True
271,"Просто супер)) заставляет  задуматься , подумать нестандартно , играли компанией 4чел , ушло на это часа два ?но впечатления очень положительные!! Это наша вторая игра из этой серии. Иногда кажется что совсем сложно , а в итоге все легко и под носом разгадка ? эмоции ух )), ",True
272,"? самые лучшие ⭐, ",True
273,"Игра одноразовая или сюжет может быть разным?, ",True
274,"Купила дочке (1 г 8 мес), но старшая сестра любит эту мозаику больше (4 года). Очень похожа на магнитные мозайки моего детства, но здесь детали мягкие. После покупки нужно самостоятельно достать каждую деталь, приклеить наклейки. Наклейки предусмотрены лишь на часть деталей. Развивает фантазию ребенка, но есть и карточки с образцами. Наклейки не очень крепкие, на некоторых уже отслаивается верхний слой. Игрушка компактная, шансов потерять детали мало (большинство к коробочке прилипает). Приобретала по скидке, за 700 р дороговато. Советую к приобретению для развития фантазии и изучения форм., ",True
275,"Самые ужасная игра!У нас огромная коллекция настольных игр,есть достаточно сложные,евро.Очень любим Стиль Жизни.Но это!!!Кошмар!!!Не покурайте это!В неё невозможно выиграть,невозможно предугадать кто там как пойдет.Нет слов,чтобы передать разочарование.Хуже игры не было ни у нас,ни у друзей.Все опытные настольщики и никому не понравилась!, ",False
276,"отличная карманная игра для 4…5-99лет, ",True
277,"Интересная игра,играем всей семьёй , ",True
278,"Игра потрясающая, дочь брала в школу, играли на переменах, учитель сказала, что дети хоть от телефонов отвлеклись! , ",True
279,"Еще не играли, купила на подарок человеку, который очень любит собак, ",True
280,"Ребенок в восторге,замечательно, ",True
281,"ребенок доволен,рекомендую, ",True
282,"Хорошая логическая игра и этим все сказано), ",True
283,"Домино очень понравилось ! 

✔️Качественное и очень милое изображение животных. Зайки на обратной  стороне каждой доминошки покорили сердце . 
✔️Приятные на ощупь . 
✔️Хорошо обработаны. Нет страха получить занозу. 

Дети сразу оценили . Играли весь вечер . 

Однозначно рекомендую к покупке!, ",True
284,"Сейчас такие развивайки крутые,  на них не жалко денег, ",True
285,"Достойный подарок ребенку постарше, ",True
286,"Правда классная игра.  И тренирует счёт ребенку, ",True
287,"Отлично,рекомендую, ",True
288,"Отличная игра., ",True
289,"Хорошая развивающая игрушка, ",True
290,"Удобно, рисуй-стирай. Ребенок доволен., ",True
291,"Ребенок заинтересовался и просит всегда эту игру! Качественная игрушка на долгое время, отличная цветовая гамма, ",True
292,"Отличная игра для всей семьи, тренирует память у ребенка, ",True
293,"Качественная деревянная игрушка, ",True
294,"Понравилось качество карточек, цвета, картинки. Может, придираюсь, конечно, но мне не хватило системы и скрепления на пружинку. В недостатках развёрнуто изложила, что не понравилось., ",True
295,"👍, ",True
296,"Игра ребенку (2,4 года) понравилась!, ",True
297,"Игра нравиться ребенку, играл в нее впервые в детском лагере, потом купили ему в персоональное пользование..., ",True
298,"Отличная игра, за приемлемую цену, ",True
299,"Классная интересная игра, занимательная и учит просчитывать шаги, ",True
300,"Чудесные весы. Вес чисел соответствует количеству пирожков. Удобно объяснять ребенку!, ",True
301,"Взяла квест, потому что сюжет меня зацепил. У детей фантазия очень хорошая, так что квартира превратилась в целую локацию с препятствиями. Внутрь кладется переводная татуировка, но я доложила свой подарок. , ",True
302,"Понравилось , ",True
303,"Размер крошечный, фигуры очень не аккуратные. Ожидание-реальность разочарование , ",False
304,"Хорошая головоломка, ",True
305,"Прекрасная игра, качественные элементы, понравилось, что игра для двоих, играем с ребёнком, они придумывает с ней свои игры, ",True
306,"Очень интересная , ",True
307,"Хороший кубик. Ребенку нравится. , ",True
308,"яркая и очень интересная игра. детальки головоломки выполнены качественно, без заусенцев. развивает мышление и усидчивость. Ребенок в восторге! , ",True
309,"Взяла по рекомендации. И так же рекомендую к покупке. Стимулирует мышление ребенка, вырабатывает усидчивость. , ",True
310,"Отличная детективная игра для малышей. 
Веселая и хороша тем, что учит исключать лишнее и строить логическую цепочку. 
В дальнейшем пожготавливает к стратегическим играм.
Играю с дочкой 4,5 лет. Ей очень нравится, можно начинать играть с 3 лет, ",True
311,"Очень хлипкая игрушка!
После первого же падения из рук ребенка отвалилась грань и все содержимое вывалилось!
Не рекомендую!, ",False
312,"Игра для тех, кто любит логические задачки. Очень понравилось, ребенок 10 лет - может сидеть несколько часов, играя в нее, а не в телефон., ",True
313,"Прикольная вещица. Логика, мышление, хорошая встряска для ума, особенно взрослым))), ",True
314,"Классные карточки, ребёнку нравится👍, ",True
315,"Хорошие шашки, играет ребёнок с удовольствием, ",True
316,"Игра отличная, но из минусов домики которые нужно собирать, они постоянно разваливаются, домики было бы идеально еслиб фигурки были пластиковые. В целом игра очень классная. , ",True
317,"Хорошо придумали, яркий дизайн, крупные крестики и нолики. В моем детстве надо было рисовать игру на бумаге. , ",True
318,"Игра хорошая) брали за 99 р по скидке. Если бы была дороже, то жалко бы деньги было отдавать, ",True
319,"Хорошая игра, ",True
320,"Хорошая игра., ",True
321,"Хорошо сделанная, интересная, ",True
322,"Игра отличная, играем всей семьёй. Детали крепкие, советую к покупке, ",True
323,"интересная азбука,спасибо, ",True
324,"мне показалось, что простовато для 4 лет, я б с трех рекомендовала, но у нас есть времена года такие же, там дочке было интереснее . а пингвины интересны мне )узоры не особо зашли ни мне, ни ей, ",True
325,"Лёгкий вес, ",True
326,"Здорово! , ",True
327,"Выполнено оформление очень красиво. Аккуратное крепление. И безопасно. , ",True
328,"Набор просто супер. Купила для ребёнка, в итоге вся семья играет. Размер соответствует описанию, качество хорошее. Шахматы сами не маленькие, и классный цвет. Шашки не большие. Кроме шахматной доски, все остальные игры на картонной площадке. Цена адекватная. Думаю возьму ещё несколько в подарок. , ",True
329,"Сын любит играть в домино, а это ещё и обучает счету, ",True
330,"Хорошего качества деревяшки, ребёнок играет с 1. 5 лет, ",True
331,"Не плохие , ",True
332,"Очень увлекательная игрушка. Сложная, по сравнению с кубиком 3х3, ",True
333,"Отличная головоломка для тех , кто любит логические игры., ",True
334,"Очень интересная игра! Ребёнок 8 лет играл с большим удовольствием, не могла оторвать его от игры., ",True
335,"Отлично. Крупные детали, русские буквы., ",True
336,"Яркая, красивая упаковка, привлекающая внимание. Красивый дизайн и хорошее качество фишек, мешок для хранения. Лото идеально подойдёт в качестве подарка ребёнку. Развивает логику, можно играть всей семьей, будет всем интересно, независимо от возраста игроков. Советую!, ",True
337,"Обычно ребенка надолго ни чем не увлечешь, а тут три дня уже играет сам и ему реально интересно. Ребенку 5 лет, ",True
338,"оригинальноребенок 11 лет заменил этим гаджеты, ",True
339,"Увлекательно, выглядит качественно, ",True
340,"Хорошая игра, развивает логику. Первые уровни конечно же довольно элементарные, подойдут даже для малышей. Но по мере увеличения уровней игра заставляет поломать голову и даже взрослому. В общем, это хорошая развлекалка с большой пользой. Отвлекла даже ребенка от телефона., ",True
341,"Забавная обезьянка, игра интересная. Дети 3 и 5 играют вместе., ",True
342,"Хорошая игра, красивая, понравилась и дочкам, и родителям, ",True
343,"Очень интересная идея:3 игры в 1 коробочке, правда формат-карманный(размером с мобильный телефон всего в сложенном виде, а в разложенном вдвое больше) Зато в любую поездку можно брать, места не займёт, фишки держатся хорошо на досочке, если упадёт фишка, то найти её с помощью остальных фишек(примагничиваются хорошо?) играть ""пуговками от рубашки"" ощущения неожиданные?, но ни разу не промахнулся мимо фишки никто из игроков?Рекомендую к покупке-забавная игра!, ",True
344,"Приятные маленькие блоки, машинка хорошо катается. Голову хорошо поломать даже взрослым! Бабушка уже повышенный уровень не решила. Ребенку можно и с 3х лет давать самые элементарные задания. Более сложные уровни натренированный ребенок лет 7 думаю решит. Но я сама не с первого раза решила)))Взяла 2м детям 2 и 7 лет . Именно мини версию. Для занятий в поездках., ",True
345,"Как человек с высшим образованием в радиоэлектронике, могу ответственно утверждать - качетсво негодное. Викторины из нашего детства делались с проводниками из фольги, кешированной на картон. Эта же ради снижения себестоимости сделана печатью графитовой краской. Слой краски микроскопический (сопротивление между точками порядка 2 кОм!) и малейшая трещинка = обрыв. А трещинки запросто возникнут из-за второго удешевления конструкции - игровое поле сделано в виде коробки из тонкого картона. Итог - ребенок случайно облокотился или чуть посильнее нажал, картон прогибается и трескается, тончайший слой краски - повреждается. Все. Поскольку краска сверху заклеена слоем бумаги, то и восстановить нельзя - так можно было бы подкрасить той же графитовой краской, но как идет проводник неясно, не видно на просвет и не угадывается по рельефу (слой микроскопический). Дешевка до первого случая., ",False
346,"Коробка большая а карточки маленькие,еще нет магнитов.(((, ",True
347,"Игра интересная, со старшим сыном играем разные варианты по инструкции (6лет). Даже бабушка разобралась ? младшему (2) нравится просто выкладывать дорогу. Плотный картон, игра прослужит долго! Рекомендую ?, ",True
348,"Заказала дочке в дополнение к подарку на День рождения, чтобы потом взять игру в отпуск. Не успели открыть, поле сломалось на 2 части. Ужасный запах, который бывает у китайских подделок. Очень мелкое поле для игры-бродилки. Купила из-за хорошего отзыва, но сама не рекомендую никому покупать эту игру. Она одноразовая., ",False
349,"Как можно пропечатать книжку с заданиями с грубейшими ошибками! Ну не получается при наложении карточек нужная картинка машины. Теряется весь обучающий смысл игры, ребёнок видит , что не получается машинка и пропадает интерес. Один раз, другой, опять и опять- то же самое - ошибки в книжке с итоговыми машинками!!! Отвратительно, первый раз встречаюсь с таким в детских играх. Ориентировалась на отзывы на других сайтах, видимо все куплено, все положительные и сейчас понимаю - однотипные.Как же вам не стыдно, «уважаемый» производитель!!!!, ",False
350,"Очень интересная игра. Не требует участия родителя. Что для меня, многодетной мамы, очень удобно. Обязательно приобрету полный набор, ",True
